temperature,humidity,wind_speed,pressure,rainfall,disaster_type,risk
13,21,6,1012,386,Cyclone,Extreme
15,46,37,1013,351,Wildfire,Extreme
40,20,40,986,435,Landslide,Extreme
39,42,3,1020,405,Earthquake,Extreme
46,51,4,996,315,Cyclone,Extreme
43,34,11,993,201,Flood,High
23,50,8,998,38,Flood,Low
46,51,22,982,408,Earthquake,Extreme
42,52,24,986,340,Earthquake,Extreme
26,76,12,1021,395,Flood,Extreme
17,99,2,1016,128,Cyclone,Medium
37,91,33,1004,155,Flood,High
49,43,2,1021,441,Earthquake,Extreme
50,52,20,982,222,Cyclone,Extreme
46,68,31,1001,134,Flood,High
42,40,41,990,416,Wildfire,Extreme
40,52,25,990,281,Landslide,Extreme
43,83,1,999,429,Wildfire,Extreme
22,88,18,1010,99,Flood,Medium
33,42,10,983,146,Earthquake,High
23,74,20,997,343,Wildfire,Extreme
15,59,20,1001,26,Wildfire,Low
32,28,4,1001,203,Cyclone,High
42,66,17,990,478,Earthquake,Extreme
42,40,15,998,54,Earthquake,Medium
37,85,9,1011,203,Landslide,High
26,75,29,981,303,Wildfire,Extreme
44,48,13,993,398,Cyclone,Extreme
34,57,36,1019,398,Earthquake,Extreme
37,32,37,994,94,Wildfire,Medium
31,92,24,1021,41,Flood,Medium
20,22,3,1009,224,Cyclone,High
18,20,29,1008,491,Earthquake,Extreme
14,24,45,1023,10,Cyclone,Low
47,23,3,1017,159,Cyclone,Medium
49,85,17,983,279,Wildfire,Extreme
44,81,16,1017,88,Cyclone,Medium
17,88,7,1018,416,Flood,Extreme
27,74,21,986,394,Cyclone,Extreme
44,60,4,1018,237,Landslide,High
48,58,13,1008,334,Cyclone,Extreme
26,80,37,1004,304,Flood,Extreme
35,94,22,1001,421,Flood,Extreme
45,38,25,1001,30,Earthquake,Medium
49,69,26,1007,306,Wildfire,Extreme
14,95,32,1005,440,Flood,Extreme
30,23,17,1010,69,Wildfire,Low
42,81,33,988,150,Earthquake,High
21,69,23,1005,5,Wildfire,Low
32,100,44,982,333,Earthquake,Extreme
41,97,25,981,324,Landslide,Extreme
31,61,21,987,12,Flood,Low
35,69,24,987,4,Cyclone,Medium
30,55,32,983,438,Earthquake,Extreme
43,25,27,1016,426,Earthquake,Extreme
23,90,12,1016,397,Landslide,Extreme
15,63,19,1013,227,Landslide,High
37,79,22,1017,58,Earthquake,Medium
43,53,16,999,452,Cyclone,Extreme
48,28,39,1007,366,Cyclone,Extreme
16,29,8,992,87,Flood,Low
16,88,42,1002,427,Wildfire,Extreme
11,46,32,997,86,Cyclone,Medium
45,85,39,1024,276,Wildfire,Extreme
35,48,14,1015,103,Earthquake,Medium
24,39,1,991,119,Landslide,Medium
24,50,13,1016,92,Cyclone,Medium
32,49,26,992,105,Flood,Medium
14,67,10,991,273,Landslide,Extreme
29,23,20,1012,353,Flood,Extreme
10,74,5,996,200,Cyclone,High
39,88,42,989,198,Cyclone,Extreme
44,99,17,1009,414,Landslide,Extreme
26,79,40,982,86,Landslide,High
40,88,43,1008,144,Landslide,High
28,81,41,1020,370,Wildfire,Extreme
20,72,26,981,434,Cyclone,Extreme
34,28,31,1004,189,Flood,High
49,52,15,1012,491,Flood,Extreme
27,86,22,988,497,Earthquake,Extreme
16,41,6,1011,276,Earthquake,High
37,47,39,1010,446,Earthquake,Extreme
49,23,45,1018,233,Wildfire,Extreme
26,38,32,1019,254,Earthquake,Extreme
21,97,8,1014,32,Wildfire,Medium
40,77,24,1021,480,Wildfire,Extreme
24,24,33,1010,13,Earthquake,Low
19,36,33,983,175,Wildfire,High
25,76,34,1003,430,Cyclone,Extreme
42,56,15,1003,168,Landslide,High
47,53,22,1011,49,Landslide,Medium
32,76,2,984,488,Flood,Extreme
25,70,39,999,21,Landslide,Medium
39,87,8,1006,34,Landslide,Medium
10,41,45,1013,436,Earthquake,Extreme
20,58,32,1002,213,Wildfire,High
34,36,35,1025,27,Cyclone,Low
41,75,38,1006,353,Cyclone,Extreme
33,94,31,1004,434,Earthquake,Extreme
42,89,33,992,183,Wildfire,Extreme
40,92,18,988,478,Earthquake,Extreme
24,96,11,990,367,Earthquake,Extreme
42,53,29,1005,477,Cyclone,Extreme
20,33,44,1025,268,Wildfire,Extreme
27,98,44,987,485,Flood,Extreme
37,46,12,988,286,Landslide,Extreme
39,79,1,993,493,Wildfire,Extreme
32,39,33,994,470,Landslide,Extreme
27,64,15,1020,459,Landslide,Extreme
24,91,1,1024,322,Wildfire,Extreme
30,94,14,1010,238,Cyclone,Extreme
37,24,20,1016,162,Landslide,Medium
13,69,35,982,211,Flood,Extreme
43,98,28,1022,450,Wildfire,Extreme
43,76,13,996,373,Earthquake,Extreme
12,38,28,1009,444,Flood,Extreme
39,27,38,1015,468,Landslide,Extreme
34,77,26,984,436,Earthquake,Extreme
13,29,15,1007,421,Cyclone,Extreme
23,21,1,1025,24,Earthquake,Low
15,58,39,1013,462,Earthquake,Extreme
10,75,27,996,66,Wildfire,Medium
43,43,9,1001,421,Earthquake,Extreme
19,54,38,982,58,Landslide,Medium
19,69,41,1011,284,Earthquake,Extreme
10,99,28,986,494,Flood,Extreme
19,32,3,994,265,Earthquake,High
41,42,6,996,258,Cyclone,Extreme
10,39,26,994,140,Earthquake,Medium
14,63,17,1023,363,Flood,Extreme
14,76,13,988,447,Wildfire,Extreme
14,37,18,1022,113,Flood,Medium
33,52,42,983,60,Flood,Medium
47,44,13,994,225,Flood,High
43,98,28,996,232,Flood,Extreme
10,66,10,984,25,Earthquake,Low
28,56,36,1018,197,Wildfire,High
48,88,45,1024,476,Earthquake,Extreme
26,37,30,987,302,Cyclone,Extreme
34,93,22,988,265,Flood,Extreme
43,77,30,993,401,Cyclone,Extreme
33,47,29,994,50,Landslide,Medium
49,36,24,991,351,Wildfire,Extreme
44,54,11,981,297,Landslide,Extreme
46,50,15,980,183,Earthquake,High
16,57,39,1007,281,Cyclone,Extreme
18,49,42,983,432,Cyclone,Extreme
30,72,6,1015,185,Wildfire,High
29,69,35,987,490,Cyclone,Extreme
30,66,30,1007,330,Earthquake,Extreme
43,80,6,983,273,Cyclone,Extreme
36,84,30,992,200,Wildfire,Extreme
21,64,2,1014,75,Cyclone,Medium
28,77,21,1010,389,Wildfire,Extreme
18,69,2,997,375,Landslide,Extreme
23,56,21,995,165,Wildfire,High
31,20,10,1024,347,Wildfire,Extreme
26,70,35,1000,479,Wildfire,Extreme
27,27,11,1016,0,Earthquake,Low
19,25,29,1014,448,Flood,Extreme
25,88,36,1023,308,Landslide,Extreme
10,35,21,1017,212,Flood,High
29,40,42,1009,144,Landslide,High
26,70,13,1006,460,Cyclone,Extreme
33,40,31,1023,455,Earthquake,Extreme
34,76,41,986,60,Wildfire,Medium
44,93,40,1024,69,Earthquake,High
39,47,2,1013,74,Flood,Medium
44,26,42,983,366,Flood,Extreme
30,70,36,1013,187,Earthquake,High
44,74,22,1021,296,Earthquake,Extreme
26,66,25,991,200,Earthquake,High
38,77,16,1021,270,Wildfire,Extreme
46,65,23,1001,446,Wildfire,Extreme
47,54,33,1015,199,Flood,High
31,38,24,1021,0,Wildfire,Low
35,64,43,1019,256,Earthquake,Extreme
20,69,34,1003,392,Landslide,Extreme
36,85,29,1017,358,Earthquake,Extreme
34,100,7,1014,329,Flood,Extreme
10,79,28,1023,9,Flood,Low
14,29,38,1022,194,Landslide,High
48,70,15,1002,290,Earthquake,Extreme
36,32,34,981,10,Wildfire,Low
41,32,26,996,204,Landslide,High
31,60,9,994,225,Cyclone,High
23,32,7,1015,231,Wildfire,High
25,37,41,1014,250,Wildfire,Extreme
29,53,33,1017,177,Wildfire,High
21,96,26,1006,253,Earthquake,Extreme
12,94,37,982,486,Earthquake,Extreme
35,56,43,1003,297,Wildfire,Extreme
38,97,32,1009,431,Earthquake,Extreme
43,56,38,998,177,Cyclone,High
36,34,28,990,411,Wildfire,Extreme
23,44,20,993,468,Flood,Extreme
19,78,5,984,27,Wildfire,Low
32,56,36,999,373,Cyclone,Extreme
42,70,40,1020,111,Landslide,High
15,52,34,1012,425,Cyclone,Extreme
18,95,17,1006,45,Flood,Medium
18,49,12,1009,484,Landslide,Extreme
38,47,35,1022,416,Wildfire,Extreme
49,58,16,1008,320,Cyclone,Extreme
39,31,28,1021,261,Flood,Extreme
18,67,6,993,101,Landslide,Medium
34,25,18,988,4,Earthquake,Low
25,75,11,1003,210,Flood,High
18,77,10,1009,406,Earthquake,Extreme
37,67,25,999,246,Earthquake,Extreme
19,100,5,1003,394,Earthquake,Extreme
19,41,38,1007,300,Wildfire,Extreme
41,39,5,991,219,Wildfire,High
24,29,39,1000,233,Landslide,High
10,26,5,993,337,Landslide,Extreme
44,49,19,987,293,Earthquake,Extreme
39,85,4,994,389,Earthquake,Extreme
36,83,20,984,101,Earthquake,High
12,39,1,1017,176,Earthquake,Medium
17,86,28,1004,108,Wildfire,Medium
40,94,1,1017,54,Wildfire,Medium
40,94,45,987,329,Earthquake,Extreme
49,40,37,995,52,Flood,Medium
16,20,4,1015,405,Flood,Extreme
27,60,15,1007,492,Earthquake,Extreme
13,73,19,983,294,Cyclone,Extreme
31,93,23,1011,288,Landslide,Extreme
40,51,39,1017,71,Earthquake,Medium
39,81,1,1017,350,Landslide,Extreme
50,80,4,988,216,Wildfire,Extreme
32,90,27,986,427,Wildfire,Extreme
11,71,20,1014,3,Cyclone,Low
12,25,23,1021,207,Flood,High
34,36,44,980,349,Cyclone,Extreme
17,74,31,1005,485,Cyclone,Extreme
35,46,29,1004,248,Cyclone,Extreme
43,54,3,1024,332,Landslide,Extreme
18,94,34,1005,438,Landslide,Extreme
13,58,22,981,79,Earthquake,Medium
24,74,19,1009,264,Earthquake,Extreme
34,40,38,980,13,Cyclone,Medium
40,47,5,1018,440,Wildfire,Extreme
48,95,11,1009,251,Cyclone,Extreme
49,31,34,991,100,Flood,Medium
40,21,41,1010,277,Landslide,Extreme
46,39,17,1005,137,Landslide,Medium
15,41,13,1018,405,Flood,Extreme
35,44,15,992,391,Landslide,Extreme
13,52,42,1005,316,Wildfire,Extreme
12,83,3,1014,94,Earthquake,Medium
35,40,30,994,445,Cyclone,Extreme
43,55,26,986,345,Earthquake,Extreme
27,88,14,992,275,Landslide,Extreme
38,41,24,1002,125,Flood,Medium
37,95,29,981,214,Earthquake,Extreme
14,84,5,1005,214,Wildfire,High
24,37,8,1008,284,Wildfire,Extreme
18,94,20,980,49,Flood,Medium
46,92,41,980,47,Flood,High
29,35,10,1007,453,Landslide,Extreme
42,47,27,1010,383,Flood,Extreme
13,40,3,988,112,Landslide,Medium
37,26,26,1002,273,Flood,Extreme
28,45,24,1011,44,Cyclone,Low
24,40,10,1013,31,Flood,Low
15,77,27,1013,340,Landslide,Extreme
28,26,2,1009,288,Cyclone,High
10,87,7,990,157,Cyclone,High
26,74,40,993,128,Wildfire,High
44,34,42,1025,470,Landslide,Extreme
12,21,1,1020,376,Earthquake,Extreme
11,93,44,989,228,Flood,Extreme
29,70,21,991,323,Earthquake,Extreme
21,86,42,985,109,Earthquake,High
50,30,33,987,116,Earthquake,High
37,90,8,1020,76,Flood,Medium
38,65,16,1017,386,Landslide,Extreme
37,61,14,1000,101,Earthquake,Medium
40,43,17,1021,252,Wildfire,High
46,39,40,999,197,Landslide,High
16,38,29,1016,389,Flood,Extreme
13,54,39,1017,446,Landslide,Extreme
36,38,16,1009,15,Earthquake,Low
15,35,11,991,263,Flood,High
42,46,9,990,378,Landslide,Extreme
40,25,16,998,408,Landslide,Extreme
12,88,45,999,323,Flood,Extreme
46,61,16,981,372,Cyclone,Extreme
20,66,41,1019,120,Earthquake,High
26,56,42,1006,483,Landslide,Extreme
38,42,7,1003,306,Flood,Extreme
17,78,10,1004,68,Flood,Medium
41,33,42,994,273,Flood,Extreme
21,42,42,1021,108,Cyclone,Medium
21,62,28,1015,112,Cyclone,Medium
48,85,13,980,85,Flood,High
18,94,33,1009,121,Earthquake,High
13,67,14,982,332,Wildfire,Extreme
49,27,17,995,25,Landslide,Low
37,58,21,1016,148,Wildfire,High
50,96,6,1023,250,Cyclone,Extreme
21,38,29,1025,431,Cyclone,Extreme
38,65,30,1004,311,Earthquake,Extreme
34,21,34,1009,474,Cyclone,Extreme
21,71,31,1018,404,Landslide,Extreme
34,44,13,1023,244,Flood,High
47,91,17,988,51,Cyclone,Medium
37,46,12,997,239,Landslide,High
19,75,21,999,225,Earthquake,High
18,86,45,998,231,Landslide,Extreme
14,22,1,1001,163,Landslide,Medium
47,72,43,990,95,Flood,High
15,71,8,1009,193,Earthquake,High
14,47,9,993,80,Cyclone,Medium
17,31,3,1008,411,Earthquake,Extreme
49,95,37,1022,138,Wildfire,High
49,38,4,1019,162,Landslide,Medium
40,92,31,1021,321,Wildfire,Extreme
22,48,17,988,475,Wildfire,Extreme
14,42,34,983,238,Earthquake,Extreme
28,42,16,986,140,Flood,Medium
34,69,22,1024,362,Earthquake,Extreme
14,69,31,1001,358,Earthquake,Extreme
34,94,39,1009,485,Landslide,Extreme
28,82,10,1021,265,Cyclone,Extreme
27,92,8,995,354,Cyclone,Extreme
11,88,37,1022,190,Cyclone,High
18,86,29,1007,135,Flood,High
49,92,31,1020,217,Cyclone,Extreme
28,32,14,983,234,Earthquake,High
14,97,18,1019,129,Landslide,High
16,88,22,984,300,Earthquake,Extreme
12,62,16,1011,234,Cyclone,High
10,45,42,1005,471,Wildfire,Extreme
14,46,24,1007,208,Flood,High
33,43,16,1015,72,Earthquake,Medium
21,90,25,1022,315,Cyclone,Extreme
33,88,27,995,268,Earthquake,Extreme
43,67,11,1010,220,Landslide,High
10,84,43,993,303,Wildfire,Extreme
48,42,6,1015,149,Landslide,Medium
30,66,35,1004,447,Landslide,Extreme
33,56,12,999,461,Wildfire,Extreme
16,45,19,987,463,Wildfire,Extreme
39,86,36,1021,327,Earthquake,Extreme
11,45,18,992,229,Earthquake,High
39,80,37,980,488,Cyclone,Extreme
14,93,6,981,225,Cyclone,Extreme
29,39,16,997,235,Cyclone,High
18,92,41,1021,139,Cyclone,High
25,58,30,998,203,Earthquake,High
16,30,42,1009,24,Landslide,Low
10,73,7,1023,115,Cyclone,Medium
47,67,43,1014,100,Wildfire,High
30,27,38,1019,134,Landslide,Medium
30,54,44,1011,210,Wildfire,Extreme
13,86,41,1006,234,Flood,Extreme
22,98,24,981,228,Flood,Extreme
43,76,34,1017,381,Flood,Extreme
32,89,17,1007,376,Wildfire,Extreme
47,32,42,1012,447,Wildfire,Extreme
15,28,4,1013,212,Cyclone,Medium
13,100,14,989,99,Wildfire,Medium
30,74,19,1019,314,Landslide,Extreme
32,81,23,983,163,Earthquake,High
20,64,32,1011,464,Landslide,Extreme
44,68,9,1011,216,Earthquake,High
22,65,13,1008,410,Landslide,Extreme
34,52,8,1004,293,Landslide,Extreme
34,46,41,995,268,Landslide,Extreme
12,92,44,991,442,Landslide,Extreme
46,41,27,1018,472,Earthquake,Extreme
19,59,27,987,244,Landslide,Extreme
14,58,15,1014,447,Earthquake,Extreme
22,60,17,1010,309,Earthquake,Extreme
33,26,4,991,256,Earthquake,High
45,93,12,1014,47,Earthquake,Medium
47,66,41,980,470,Earthquake,Extreme
37,34,43,982,6,Flood,Medium
28,90,21,1015,395,Earthquake,Extreme
31,31,1,1011,315,Cyclone,Extreme
17,23,9,999,58,Flood,Low
38,53,2,1002,440,Wildfire,Extreme
43,86,15,1023,342,Landslide,Extreme
29,86,18,1010,352,Flood,Extreme
16,30,17,996,18,Cyclone,Low
34,92,36,1014,88,Wildfire,High
22,76,27,1015,467,Landslide,Extreme
46,93,39,986,317,Cyclone,Extreme
45,57,16,1012,466,Cyclone,Extreme
21,79,26,988,301,Earthquake,Extreme
36,39,31,1025,388,Landslide,Extreme
12,94,31,1017,21,Earthquake,Medium
13,88,45,985,368,Cyclone,Extreme
50,34,9,1001,130,Wildfire,Medium
45,84,26,1018,429,Wildfire,Extreme
32,62,41,1025,192,Wildfire,High
32,82,37,986,105,Earthquake,High
31,80,36,980,6,Landslide,Medium
32,77,40,1009,268,Landslide,Extreme
34,30,13,1021,291,Flood,Extreme
42,48,9,994,73,Cyclone,Medium
22,47,29,1017,240,Landslide,High
23,32,22,1014,433,Flood,Extreme
25,77,32,980,109,Cyclone,High
49,70,29,992,308,Flood,Extreme
46,88,16,980,39,Wildfire,Medium
16,82,31,985,94,Landslide,Medium
26,25,34,1015,412,Earthquake,Extreme
18,92,9,1024,175,Earthquake,High
37,25,23,986,389,Landslide,Extreme
40,41,38,986,100,Landslide,High
38,90,42,1018,165,Landslide,High
49,81,21,983,362,Landslide,Extreme
19,60,24,1009,428,Landslide,Extreme
39,72,43,1023,285,Earthquake,Extreme
46,33,6,1017,226,Cyclone,High
47,85,37,1017,137,Wildfire,High
34,52,32,1020,402,Earthquake,Extreme
33,30,42,1019,391,Wildfire,Extreme
21,35,39,988,5,Earthquake,Low
37,34,35,1024,17,Cyclone,Low
34,29,9,988,75,Cyclone,Medium
39,25,35,985,496,Landslide,Extreme
39,74,36,1015,343,Earthquake,Extreme
22,38,19,1019,297,Cyclone,Extreme
37,99,5,1004,424,Flood,Extreme
46,40,35,1018,1,Wildfire,Low
48,45,31,1016,214,Landslide,High
46,29,30,1022,467,Cyclone,Extreme
10,53,43,1011,475,Flood,Extreme
30,87,24,995,421,Earthquake,Extreme
21,24,2,1005,400,Wildfire,Extreme
36,64,17,1021,240,Flood,Extreme
14,35,28,987,133,Flood,Medium
32,34,19,996,99,Landslide,Medium
47,70,42,990,437,Cyclone,Extreme
25,92,27,1010,413,Wildfire,Extreme
40,39,25,1025,314,Wildfire,Extreme
21,85,39,998,139,Earthquake,High
16,22,3,986,96,Wildfire,Low
46,28,17,1017,125,Cyclone,Medium
18,39,10,982,193,Landslide,High
40,74,25,980,245,Cyclone,Extreme
12,87,38,1011,46,Wildfire,Medium
49,71,28,980,496,Earthquake,Extreme
16,79,4,986,314,Cyclone,Extreme
42,79,13,989,301,Cyclone,Extreme
45,65,40,1014,75,Wildfire,Medium
27,31,17,1008,314,Landslide,Extreme
35,55,30,1001,464,Wildfire,Extreme
38,60,45,998,185,Landslide,Extreme
14,76,39,986,256,Wildfire,Extreme
25,43,21,1006,166,Flood,High
18,55,37,1021,24,Earthquake,Low
13,59,26,1012,52,Earthquake,Medium
28,96,32,1005,297,Wildfire,Extreme
19,90,40,995,499,Cyclone,Extreme
31,81,25,1005,425,Cyclone,Extreme
48,95,41,988,265,Wildfire,Extreme
28,96,44,1005,176,Wildfire,Extreme
10,35,9,1020,142,Wildfire,Medium
16,71,29,1023,465,Earthquake,Extreme
35,79,1,1020,472,Landslide,Extreme
22,31,2,1013,387,Landslide,Extreme
34,99,26,1010,242,Wildfire,Extreme
25,58,8,1017,290,Wildfire,Extreme
20,93,11,994,465,Wildfire,Extreme
31,25,34,987,235,Wildfire,Extreme
18,39,23,1005,100,Landslide,Medium
31,100,29,993,232,Wildfire,Extreme
25,51,27,984,398,Cyclone,Extreme
47,74,13,1005,229,Earthquake,Extreme
41,56,11,1000,429,Cyclone,Extreme
32,27,29,1011,351,Wildfire,Extreme
40,60,45,981,437,Cyclone,Extreme
30,50,30,993,199,Flood,High
24,91,18,1002,391,Landslide,Extreme
26,81,37,998,267,Cyclone,Extreme
27,22,23,982,229,Landslide,High
14,80,19,1024,45,Wildfire,Low
49,93,30,1018,185,Landslide,Extreme
39,84,15,991,389,Wildfire,Extreme
44,31,40,1007,211,Cyclone,High
34,48,30,986,399,Landslide,Extreme
20,94,15,1001,72,Wildfire,Medium
11,98,23,1001,429,Flood,Extreme
27,38,1,999,331,Wildfire,Extreme
11,76,8,1011,397,Wildfire,Extreme
43,85,24,984,463,Landslide,Extreme
14,67,7,990,5,Flood,Low
35,96,33,989,93,Wildfire,High
29,79,8,996,254,Flood,Extreme
24,22,13,984,454,Cyclone,Extreme
25,30,41,984,406,Earthquake,Extreme
50,79,2,1000,488,Cyclone,Extreme
38,21,39,1005,41,Landslide,Medium
22,82,39,996,90,Landslide,High
36,60,9,997,86,Earthquake,Medium
49,72,27,1025,159,Wildfire,High
28,48,11,1011,180,Cyclone,High
36,77,18,995,334,Wildfire,Extreme
34,84,39,997,75,Landslide,High
11,29,2,1007,85,Flood,Low
42,97,28,1007,58,Wildfire,Medium
35,97,41,996,385,Flood,Extreme
26,78,29,1015,346,Landslide,Extreme
33,24,42,1008,251,Earthquake,Extreme
45,25,25,1022,130,Wildfire,Medium
29,34,33,1014,44,Landslide,Low
11,84,3,1013,39,Wildfire,Low
15,73,36,1008,107,Wildfire,Medium
20,75,19,990,372,Landslide,Extreme
50,70,39,985,1,Wildfire,Medium
44,69,8,1002,29,Earthquake,Medium
19,96,9,996,164,Cyclone,High
29,83,39,1010,358,Flood,Extreme
41,63,35,993,442,Cyclone,Extreme
16,49,4,1012,388,Wildfire,Extreme
20,56,27,1017,375,Cyclone,Extreme
20,85,22,1018,462,Flood,Extreme
47,69,16,1014,174,Landslide,High
12,96,35,989,123,Flood,High
26,64,7,992,152,Flood,High
28,21,28,998,497,Landslide,Extreme
12,78,21,1024,150,Wildfire,High
29,27,11,1024,430,Wildfire,Extreme
24,26,41,997,280,Earthquake,Extreme
46,59,36,1024,40,Wildfire,Medium
37,71,31,1011,28,Earthquake,Medium
26,24,34,1014,27,Wildfire,Low
23,46,33,1011,326,Cyclone,Extreme
37,27,30,980,201,Wildfire,High
37,83,2,1003,293,Earthquake,Extreme
41,86,37,1018,137,Wildfire,High
27,80,12,1023,434,Flood,Extreme
23,65,7,1006,403,Earthquake,Extreme
13,35,21,999,189,Earthquake,High
22,100,45,1012,325,Landslide,Extreme
21,56,13,980,376,Landslide,Extreme
50,99,18,1002,393,Cyclone,Extreme
24,57,22,1022,349,Cyclone,Extreme
26,56,39,1022,229,Landslide,Extreme
47,46,12,1021,266,Wildfire,Extreme
15,94,5,1009,352,Landslide,Extreme
42,33,10,1021,303,Cyclone,Extreme
21,36,19,980,34,Earthquake,Low
32,67,39,1015,285,Landslide,Extreme
26,65,27,995,38,Wildfire,Medium
50,55,22,1015,4,Wildfire,Low
31,77,20,990,291,Wildfire,Extreme
21,30,42,1009,80,Wildfire,Medium
47,74,29,1019,325,Earthquake,Extreme
39,83,25,1011,463,Wildfire,Extreme
50,82,22,989,277,Landslide,Extreme
50,36,15,1009,213,Flood,High
39,45,4,1019,226,Earthquake,High
19,30,7,1020,218,Cyclone,High
34,95,11,993,222,Cyclone,Extreme
34,71,4,994,15,Landslide,Low
50,50,29,998,235,Earthquake,Extreme
22,42,25,1010,173,Wildfire,High
35,43,26,1021,33,Wildfire,Low
38,92,24,1000,311,Wildfire,Extreme
36,45,43,1008,207,Earthquake,High
19,66,22,1002,449,Cyclone,Extreme
43,57,23,994,464,Cyclone,Extreme
32,95,23,989,110,Landslide,High
14,68,24,1016,75,Earthquake,Medium
41,83,30,1017,346,Earthquake,Extreme
13,38,33,999,491,Flood,Extreme
46,69,27,1017,15,Flood,Medium
21,29,2,1021,192,Landslide,Medium
47,56,31,994,437,Flood,Extreme
24,60,5,987,402,Flood,Extreme
22,27,45,1012,334,Landslide,Extreme
44,53,19,988,450,Cyclone,Extreme
40,48,18,980,300,Cyclone,Extreme
14,86,39,993,153,Wildfire,High
20,44,36,996,309,Cyclone,Extreme
15,53,17,983,200,Flood,High
21,56,21,1015,338,Landslide,Extreme
21,96,10,987,129,Flood,High
21,91,9,1001,267,Earthquake,Extreme
29,57,27,989,482,Earthquake,Extreme
33,93,33,992,113,Flood,High
48,34,43,987,283,Landslide,Extreme
42,98,14,1011,20,Wildfire,Medium
13,76,39,1006,151,Flood,High
42,56,29,985,33,Landslide,Medium
42,98,17,1024,474,Flood,Extreme
12,95,7,1017,145,Earthquake,Medium
36,59,33,982,385,Landslide,Extreme
44,20,33,1020,10,Cyclone,Low
46,37,44,983,499,Landslide,Extreme
50,92,20,1004,37,Earthquake,Medium
10,32,9,1018,348,Flood,Extreme
47,97,27,994,279,Cyclone,Extreme
19,34,15,1009,361,Cyclone,Extreme
31,86,42,987,398,Wildfire,Extreme
38,61,10,980,448,Wildfire,Extreme
29,38,31,994,437,Flood,Extreme
14,95,2,1007,107,Cyclone,Medium
27,39,44,1010,121,Earthquake,Medium
15,88,15,989,384,Earthquake,Extreme
26,46,26,1002,256,Cyclone,Extreme
11,45,40,993,140,Landslide,High
12,78,41,997,269,Wildfire,Extreme
39,77,38,1011,486,Earthquake,Extreme
22,45,22,1011,227,Wildfire,High
20,76,12,1019,36,Wildfire,Low
15,41,22,1015,356,Wildfire,Extreme
11,63,14,1019,310,Wildfire,Extreme
14,66,45,993,0,Wildfire,Medium
12,99,18,1021,22,Flood,Low
47,61,6,991,355,Cyclone,Extreme
23,86,2,1003,125,Wildfire,Medium
21,54,41,1016,321,Cyclone,Extreme
24,98,2,1023,357,Flood,Extreme
10,83,41,1017,359,Flood,Extreme
13,100,20,1019,253,Earthquake,Extreme
14,62,18,1015,199,Wildfire,High
14,22,20,1016,173,Flood,Medium
32,20,27,1022,474,Flood,Extreme
13,84,25,984,328,Wildfire,Extreme
37,46,38,1017,189,Earthquake,High
36,96,38,987,410,Cyclone,Extreme
50,66,22,1000,79,Flood,Medium
36,37,33,983,212,Landslide,Extreme
40,39,24,986,461,Flood,Extreme
30,38,3,990,305,Earthquake,Extreme
41,38,9,984,311,Landslide,Extreme
50,56,23,985,28,Wildfire,Medium
14,71,34,1015,388,Landslide,Extreme
46,64,7,1002,328,Flood,Extreme
44,40,30,1005,39,Flood,Medium
32,91,8,982,228,Earthquake,Extreme
20,43,44,983,299,Earthquake,Extreme
40,90,20,988,20,Wildfire,Medium
20,52,41,980,460,Flood,Extreme
33,35,28,1010,494,Cyclone,Extreme
47,75,18,1019,223,Wildfire,Extreme
25,98,7,1011,31,Cyclone,Medium
26,45,19,996,416,Cyclone,Extreme
34,51,37,1003,214,Wildfire,Extreme
18,92,45,998,466,Landslide,Extreme
34,32,10,1012,79,Landslide,Medium
18,32,4,1002,107,Cyclone,Medium
45,89,34,984,159,Landslide,Extreme
38,35,43,983,239,Earthquake,Extreme
38,77,2,1018,14,Earthquake,Low
16,97,39,1016,326,Earthquake,Extreme
42,97,35,999,59,Earthquake,High
19,37,40,980,419,Earthquake,Extreme
28,34,21,1013,138,Flood,Medium
36,87,32,1024,482,Landslide,Extreme
37,47,41,993,430,Earthquake,Extreme
47,41,22,990,286,Wildfire,Extreme
27,63,6,1013,345,Wildfire,Extreme
47,21,5,991,268,Flood,Extreme
34,39,4,990,190,Cyclone,High
20,24,5,999,494,Landslide,Extreme
50,54,35,1018,267,Wildfire,Extreme
11,76,1,1023,307,Flood,Extreme
50,30,18,1004,134,Flood,Medium
35,35,44,1000,86,Flood,Medium
46,93,41,988,286,Flood,Extreme
16,22,14,1016,375,Wildfire,Extreme
